invoice_id,branch,city,customer_type,gender,product_name,product_line,unit_price,quantity,vat,total,date,time,payment,cogs,gross_margin_pct,gross_income,rating,time_of_day,day_name,month_name,product_category
509-10-0516,Saket,Delhi,Basic,Male,Table Lamp,Home and lifestyle,45.97,4,9.194,193.074,2019-02-09 0:00:00,12:02:00,Ewallet,183.88,4.761904716,9.194,5.1,Afternoon,Saturday,February,Bad
509-29-3912,Hinjawadi,Pune,Basic,Female,Yoga Mat,Sports and travel,38.72,9,17.424,365.904,2019-03-20 0:00:00,12:24:00,Ewallet,348.48,4.761904716,17.424,4.2,Afternoon,Wednesday,March,Good
510-09-5628,Kharadi,Pune,Basic,Female,Baseball Cap,Fashion accessories,19.66,10,9.83,206.43,2019-03-15 0:00:00,18:20:00,Credit card,196.6,4.761904716,9.83,7.2,Evening,Friday,March,Bad
510-79-0415,Powai,Mumbai,Prime,Female,Travel Backpack,Sports and travel,23.08,6,6.924,145.404,2019-01-24 0:00:00,19:20:00,Ewallet,138.48,4.761904716,6.924,4.9,Evening,Thursday,January,Bad
510-95-6347,Andheri,Mumbai,Elite,Female,Coca-Cola,Food and beverages,48.52,3,7.278,152.838,2019-03-05 0:00:00,18:17:00,Ewallet,145.56,4.761904716,7.278,4,Evening,Tuesday,March,Bad
511-54-3087,Hitech City,Hyderabad,Elite,Male,Football,Sports and travel,88.45,1,4.4225,92.8725,2019-02-25 0:00:00,16:36:00,Credit card,88.45,4.761904716,4.4225,9.5,Evening,Monday,February,Bad
512-91-0811,Indiranagar,Bangalore,Elite,Male,Body Lotion,Health and beauty,89.75,1,4.4875,94.2375,2019-02-06 0:00:00,20:05:00,Credit card,89.75,4.761904716,4.4875,6.6,Evening,Wednesday,February,Bad
512-98-1403,Rohini,Delhi,Elite,Female,USB Flash Drive,Electronic accessories,26.48,3,3.972,83.412,2019-03-21 0:00:00,10:40:00,Ewallet,79.44,4.761904716,3.972,4.7,Morning,Thursday,March,Bad
514-37-2845,Baner,Pune,Basic,Male,Leather Wallet,Fashion accessories,99.25,2,9.925,208.425,2019-03-20 0:00:00,13:02:00,Cash,198.5,4.761904716,9.925,9,Afternoon,Wednesday,March,Bad
516-77-6464,Powai,Mumbai,Basic,Female,Body Lotion,Health and beauty,10.16,5,2.54,53.34,2019-02-24 0:00:00,13:08:00,Ewallet,50.8,4.761904716,2.54,4.1,Afternoon,Sunday,February,Bad
518-17-2983,Hitech City,Hyderabad,Prime,Female,Handbag,Fashion accessories,48.63,4,9.726,204.246,2019-02-04 0:00:00,15:44:00,Ewallet,194.52,4.761904716,9.726,7.6,Afternoon,Monday,February,Bad
518-71-6847,Banjara Hills,Hyderabad,Basic,Male,Lay's Chips,Food and beverages,26.6,6,7.98,167.58,2019-02-26 0:00:00,15:10:00,Ewallet,159.6,4.761904716,7.98,4.9,Afternoon,Tuesday,February,Bad
521-18-7827,Andheri,Mumbai,Basic,Male,Storage Basket,Home and lifestyle,39.39,5,9.8475,206.7975,2019-01-22 0:00:00,20:46:00,Credit card,196.95,4.761904716,9.8475,8.7,Evening,Tuesday,January,Bad
522-57-8364,Koramangala,Bangalore,Basic,Male,Baseball Cap,Fashion accessories,51.34,8,20.536,431.256,2019-01-31 0:00:00,10:00:00,Ewallet,410.72,4.761904716,20.536,7.6,Morning,Thursday,January,Good
523-38-0215,Connaught Place,Delhi,Elite,Male,Bedsheet,Home and lifestyle,37,1,1.85,38.85,2019-03-06 0:00:00,13:29:00,Credit card,37,4.761904716,1.85,7.9,Afternoon,Wednesday,March,Bad
525-09-8450,Gachibowli,Hyderabad,Elite,Male,Power Bank,Electronic accessories,72.13,10,36.065,757.365,2019-01-31 0:00:00,15:12:00,Credit card,721.3,4.761904716,36.065,4.2,Afternoon,Thursday,January,Good
525-88-7307,Connaught Place,Delhi,Prime,Male,Football,Sports and travel,75.82,1,3.791,79.611,2019-01-31 0:00:00,13:19:00,Cash,75.82,4.761904716,3.791,5.8,Afternoon,Thursday,January,Bad
526-86-8552,Powai,Mumbai,Prime,Female,Bedsheet,Home and lifestyle,21.82,10,10.91,229.11,2019-01-07 0:00:00,17:36:00,Cash,218.2,4.761904716,10.91,7.1,Evening,Monday,January,Bad
527-09-6272,Kharadi,Pune,Prime,Female,Wireless Mouse,Electronic accessories,28.45,5,7.1125,149.3625,2019-03-21 0:00:00,10:17:00,Credit card,142.25,4.761904716,7.1125,9.1,Morning,Thursday,March,Bad
528-14-9470,Rohini,Delhi,Basic,Male,Face Wash,Health and beauty,91.3,1,4.565,95.865,2019-02-14 0:00:00,14:42:00,Ewallet,91.3,4.761904716,4.565,9.2,Afternoon,Thursday,February,Bad
528-87-5606,Hitech City,Hyderabad,Elite,Female,Wireless Mouse,Electronic accessories,39.48,1,1.974,41.454,2019-02-12 0:00:00,19:43:00,Cash,39.48,4.761904716,1.974,6.5,Evening,Tuesday,February,Bad
529-56-3974,Gachibowli,Hyderabad,Basic,Male,Bluetooth Speaker,Electronic accessories,25.51,4,5.102,107.142,2019-03-09 0:00:00,17:03:00,Cash,102.04,4.761904716,5.102,6.8,Evening,Saturday,March,Bad
530-90-9855,Powai,Mumbai,Basic,Male,Table Lamp,Home and lifestyle,47.59,8,19.036,399.756,2019-01-01 0:00:00,14:47:00,Cash,380.72,4.761904716,19.036,5.7,Afternoon,Tuesday,January,Good
531-56-4728,Hinjawadi,Pune,Prime,Male,Bedsheet,Home and lifestyle,80.08,3,12.012,252.252,2019-02-11 0:00:00,15:29:00,Cash,240.24,4.761904716,12.012,5.4,Afternoon,Monday,February,Bad
531-80-1784,Baner,Pune,Prime,Male,Mechanical Keyboard,Electronic accessories,26.02,7,9.107,191.247,2019-03-28 0:00:00,17:38:00,Cash,182.14,4.761904716,9.107,5.1,Evening,Thursday,March,Bad
532-59-7201,Baner,Pune,Elite,Male,Cricket Bat,Sports and travel,79.93,6,23.979,503.559,2019-01-31 0:00:00,14:04:00,Cash,479.58,4.761904716,23.979,5.5,Afternoon,Thursday,January,Good
533-33-5337,Baner,Pune,Prime,Male,Wireless Mouse,Electronic accessories,79.39,10,39.695,833.595,2019-02-07 0:00:00,20:24:00,Cash,793.9,4.761904716,39.695,6.2,Evening,Thursday,February,Good
533-66-5566,Powai,Mumbai,Basic,Female,Wall Clock,Home and lifestyle,51.07,7,17.8745,375.3645,2019-01-12 0:00:00,11:42:00,Cash,357.49,4.761904716,17.8745,7,Morning,Saturday,January,Good
534-01-4457,Whitefield,Bangalore,Elite,Male,Lay's Chips,Food and beverages,81.71,6,24.513,514.773,2019-01-27 0:00:00,14:36:00,Credit card,490.26,4.761904716,24.513,8,Afternoon,Sunday,January,Good
534-53-3526,Saket,Delhi,Elite,Female,Travel Backpack,Sports and travel,94.76,4,18.952,397.992,2019-02-11 0:00:00,16:06:00,Ewallet,379.04,4.761904716,18.952,7.8,Evening,Monday,February,Good
537-72-0426,Rohini,Delhi,Basic,Male,Baseball Cap,Fashion accessories,70.99,10,35.495,745.395,2019-03-20 0:00:00,16:28:00,Cash,709.9,4.761904716,35.495,5.7,Evening,Wednesday,March,Good
538-22-0304,Hinjawadi,Pune,Basic,Male,Mechanical Keyboard,Electronic accessories,64.95,10,32.475,681.975,2019-03-24 0:00:00,18:27:00,Cash,649.5,4.761904716,32.475,5.2,Evening,Sunday,March,Good
539-21-7227,Baner,Pune,Prime,Female,Travel Backpack,Sports and travel,51.54,5,12.885,270.585,2019-01-26 0:00:00,17:45:00,Cash,257.7,4.761904716,12.885,4.2,Evening,Saturday,January,Bad
540-11-4336,Banjara Hills,Hyderabad,Basic,Male,Coca-Cola,Food and beverages,24.94,9,11.223,235.683,2019-01-11 0:00:00,16:49:00,Credit card,224.46,4.761904716,11.223,5.6,Evening,Friday,January,Bad
541-08-3113,Koramangala,Bangalore,Prime,Male,Coca-Cola,Food and beverages,65.97,8,26.388,554.148,2019-02-02 0:00:00,20:29:00,Cash,527.76,4.761904716,26.388,8.4,Evening,Saturday,February,Good
541-48-8554,Indiranagar,Bangalore,Basic,Male,Gym Bag,Sports and travel,60.95,9,27.4275,575.9775,2019-01-07 0:00:00,12:08:00,Credit card,548.55,4.761904716,27.4275,6,Afternoon,Monday,January,Good
541-89-9860,Bandra,Mumbai,Prime,Female,Wrist Watch,Fashion accessories,80.48,3,12.072,253.512,2019-02-15 0:00:00,12:31:00,Cash,241.44,4.761904716,12.072,8.1,Afternoon,Friday,February,Bad
542-41-0513,Connaught Place,Delhi,Basic,Female,Power Bank,Electronic accessories,57.49,4,11.498,241.458,2019-03-15 0:00:00,11:57:00,Cash,229.96,4.761904716,11.498,6.6,Morning,Friday,March,Bad
544-32-5024,Indiranagar,Bangalore,Prime,Female,Lay's Chips,Food and beverages,49.79,4,9.958,209.118,2019-03-28 0:00:00,19:16:00,Credit card,199.16,4.761904716,9.958,6.4,Evening,Thursday,March,Bad
544-55-9589,Whitefield,Bangalore,Basic,Female,Mechanical Keyboard,Electronic accessories,21.43,10,10.715,225.015,2019-01-28 0:00:00,11:51:00,Cash,214.3,4.761904716,10.715,6.2,Morning,Monday,January,Bad
545-07-8534,Kharadi,Pune,Prime,Female,Face Wash,Health and beauty,58.32,2,5.832,122.472,2019-02-14 0:00:00,12:42:00,Ewallet,116.64,4.761904716,5.832,6,Afternoon,Thursday,February,Bad
545-46-3100,Koramangala,Bangalore,Basic,Female,USB Flash Drive,Electronic accessories,10.59,3,1.5885,33.3585,2019-03-12 0:00:00,13:52:00,Credit card,31.77,4.761904716,1.5885,8.7,Afternoon,Tuesday,March,Bad
546-80-2899,Rohini,Delhi,Basic,Male,Storage Basket,Home and lifestyle,37.69,2,3.769,79.149,2019-02-20 0:00:00,15:29:00,Ewallet,75.38,4.761904716,3.769,9.5,Afternoon,Wednesday,February,Bad
548-46-9322,Gachibowli,Hyderabad,Prime,Male,Coca-Cola,Food and beverages,39.9,10,19.95,418.95,2019-02-20 0:00:00,15:24:00,Credit card,399,4.761904716,19.95,5.9,Afternoon,Wednesday,February,Good
548-48-3156,Banjara Hills,Hyderabad,Prime,Female,Oreo Biscuits,Food and beverages,83.34,2,8.334,175.014,2019-03-19 0:00:00,13:37:00,Cash,166.68,4.761904716,8.334,7.6,Afternoon,Tuesday,March,Bad
549-03-9315,Banjara Hills,Hyderabad,Basic,Male,Handbag,Fashion accessories,94.87,8,37.948,796.908,2019-02-12 0:00:00,12:58:00,Ewallet,758.96,4.761904716,37.948,8.7,Afternoon,Tuesday,February,Good
549-23-9016,Indiranagar,Bangalore,Basic,Female,Tropicana Juice,Food and beverages,14.87,2,1.487,31.227,2019-02-13 0:00:00,18:15:00,Credit card,29.74,4.761904716,1.487,8.9,Evening,Wednesday,February,Bad
549-59-1358,Gachibowli,Hyderabad,Elite,Male,Gym Bag,Sports and travel,88.63,3,13.2945,279.1845,2019-03-02 0:00:00,17:36:00,Ewallet,265.89,4.761904716,13.2945,6,Evening,Saturday,March,Bad
549-84-7482,Saket,Delhi,Elite,Female,Yoga Mat,Sports and travel,90.28,9,40.626,853.146,2019-02-08 0:00:00,11:15:00,Ewallet,812.52,4.761904716,40.626,7.2,Morning,Friday,February,Good
549-96-4200,Connaught Place,Delhi,Prime,Male,Nescafe Coffee,Food and beverages,17.04,4,3.408,71.568,2019-03-08 0:00:00,20:15:00,Ewallet,68.16,4.761904716,3.408,7,Evening,Friday,March,Bad
550-84-8664,Baner,Pune,Prime,Male,Cricket Bat,Sports and travel,85.91,5,21.4775,451.0275,2019-03-22 0:00:00,14:33:00,Credit card,429.55,4.761904716,21.4775,8.6,Afternoon,Friday,March,Good
551-21-3069,Connaught Place,Delhi,Elite,Female,Mechanical Keyboard,Electronic accessories,23.07,9,10.3815,218.0115,2019-02-01 0:00:00,11:27:00,Cash,207.63,4.761904716,10.3815,4.9,Morning,Friday,February,Bad
552-44-5977,Gachibowli,Hyderabad,Prime,Male,Shampoo,Health and beauty,62,8,24.8,520.8,2019-01-03 0:00:00,19:08:00,Credit card,496,4.761904716,24.8,6.2,Evening,Thursday,January,Good
554-42-2417,Bandra,Mumbai,Elite,Female,Gym Bag,Sports and travel,95.44,10,47.72,1002.12,2019-01-09 0:00:00,13:45:00,Cash,954.4,4.761904716,47.72,5.2,Afternoon,Wednesday,January,Good
554-53-3790,Baner,Pune,Prime,Male,Cricket Bat,Sports and travel,37.02,6,11.106,233.226,2019-03-22 0:00:00,18:33:00,Cash,222.12,4.761904716,11.106,4.5,Evening,Friday,March,Bad
554-53-8700,Gachibowli,Hyderabad,Elite,Male,Table Lamp,Home and lifestyle,56.11,2,5.611,117.831,2019-02-02 0:00:00,10:11:00,Cash,112.22,4.761904716,5.611,6.3,Morning,Saturday,February,Bad
556-41-6224,Banjara Hills,Hyderabad,Prime,Male,Face Wash,Health and beauty,33.64,8,13.456,282.576,2019-02-15 0:00:00,17:10:00,Credit card,269.12,4.761904716,13.456,9.3,Evening,Friday,February,Bad
556-72-8512,Saket,Delhi,Elite,Male,Storage Basket,Home and lifestyle,22.96,1,1.148,24.108,2019-01-30 0:00:00,20:47:00,Cash,22.96,4.761904716,1.148,4.3,Evening,Wednesday,January,Bad
556-86-3144,Kharadi,Pune,Basic,Female,Sunglasses,Fashion accessories,74.29,1,3.7145,78.0045,2019-01-13 0:00:00,19:30:00,Cash,74.29,4.761904716,3.7145,5,Evening,Sunday,January,Bad
556-97-7101,Rohini,Delhi,Elite,Female,Mechanical Keyboard,Electronic accessories,63.22,2,6.322,132.762,2019-01-01 0:00:00,15:51:00,Cash,126.44,4.761904716,6.322,8.5,Afternoon,Tuesday,January,Bad
558-60-5016,Banjara Hills,Hyderabad,Elite,Female,Storage Basket,Home and lifestyle,33.3,9,14.985,314.685,2019-03-04 0:00:00,15:27:00,Ewallet,299.7,4.761904716,14.985,7.2,Afternoon,Monday,March,Bad
558-80-4082,Gachibowli,Hyderabad,Elite,Male,Power Bank,Electronic accessories,27.85,7,9.7475,204.6975,2019-03-14 0:00:00,17:20:00,Ewallet,194.95,4.761904716,9.7475,6,Evening,Thursday,March,Bad
559-61-5987,Koramangala,Bangalore,Basic,Female,Body Lotion,Health and beauty,17.75,1,0.8875,18.6375,2019-01-14 0:00:00,10:38:00,Cash,17.75,4.761904716,0.8875,8.6,Morning,Monday,January,Bad
559-98-9873,Whitefield,Bangalore,Prime,Female,Leather Wallet,Fashion accessories,53.65,7,18.7775,394.3275,2019-02-10 0:00:00,12:56:00,Ewallet,375.55,4.761904716,18.7775,5.2,Afternoon,Sunday,February,Good
560-30-5617,Bandra,Mumbai,Prime,Female,Football,Sports and travel,24.77,5,6.1925,130.0425,2019-03-24 0:00:00,18:27:00,Cash,123.85,4.761904716,6.1925,8.5,Evening,Sunday,March,Bad
560-49-6611,Koramangala,Bangalore,Basic,Female,Travel Backpack,Sports and travel,45.58,1,2.279,47.859,2019-02-07 0:00:00,14:13:00,Cash,45.58,4.761904716,2.279,9.8,Afternoon,Thursday,February,Bad
562-12-5430,Baner,Pune,Basic,Female,Baseball Cap,Fashion accessories,88.15,3,13.2225,277.6725,2019-01-18 0:00:00,10:11:00,Ewallet,264.45,4.761904716,13.2225,7.9,Morning,Friday,January,Bad
563-36-9814,Bandra,Mumbai,Prime,Male,Power Bank,Electronic accessories,76.82,1,3.841,80.661,2019-02-13 0:00:00,18:27:00,Ewallet,76.82,4.761904716,3.841,7.2,Evening,Wednesday,February,Bad
563-47-4072,Banjara Hills,Hyderabad,Prime,Female,Sunscreen,Health and beauty,55.81,6,16.743,351.603,2019-01-22 0:00:00,11:52:00,Cash,334.86,4.761904716,16.743,9.9,Morning,Tuesday,January,Good
563-91-7120,Rohini,Delhi,Elite,Female,Wrist Watch,Fashion accessories,61.77,5,15.4425,324.2925,2019-03-08 0:00:00,13:21:00,Cash,308.85,4.761904716,15.4425,6.7,Afternoon,Friday,March,Good
565-17-3836,Hinjawadi,Pune,Basic,Female,Sunscreen,Health and beauty,47.67,4,9.534,200.214,2019-03-12 0:00:00,14:21:00,Cash,190.68,4.761904716,9.534,9.1,Afternoon,Tuesday,March,Bad
565-67-6697,Bandra,Mumbai,Basic,Male,Bedsheet,Home and lifestyle,27,9,12.15,255.15,2019-03-02 0:00:00,14:16:00,Cash,243,4.761904716,12.15,4.8,Afternoon,Saturday,March,Bad
565-80-5980,Hinjawadi,Pune,Elite,Female,Table Lamp,Home and lifestyle,47.38,4,9.476,198.996,2019-01-23 0:00:00,10:25:00,Cash,189.52,4.761904716,9.476,7.1,Morning,Wednesday,January,Bad
565-91-4567,Whitefield,Bangalore,Elite,Male,Shampoo,Health and beauty,10.75,8,4.3,90.3,2019-03-15 0:00:00,14:38:00,Ewallet,86,4.761904716,4.3,6.2,Afternoon,Friday,March,Bad
566-19-5475,Bandra,Mumbai,Prime,Male,Baseball Cap,Fashion accessories,47.97,7,16.7895,352.5795,2019-01-07 0:00:00,20:52:00,Cash,335.79,4.761904716,16.7895,6.2,Evening,Monday,January,Good
566-71-1091,Rohini,Delhi,Prime,Male,Baseball Cap,Fashion accessories,77.02,5,19.255,404.355,2019-02-03 0:00:00,15:59:00,Cash,385.1,4.761904716,19.255,5.5,Afternoon,Sunday,February,Good
568-88-3448,Connaught Place,Delhi,Prime,Male,Shampoo,Health and beauty,25,1,1.25,26.25,2019-03-03 0:00:00,15:09:00,Ewallet,25,4.761904716,1.25,5.5,Afternoon,Sunday,March,Bad
568-90-5112,Whitefield,Bangalore,Elite,Male,Shampoo,Health and beauty,66.14,4,13.228,277.788,2019-03-19 0:00:00,12:46:00,Credit card,264.56,4.761904716,13.228,5.6,Afternoon,Tuesday,March,Bad
569-71-4390,Connaught Place,Delhi,Elite,Male,Travel Backpack,Sports and travel,21.87,2,2.187,45.927,2019-01-25 0:00:00,14:29:00,Ewallet,43.74,4.761904716,2.187,6.9,Afternoon,Friday,January,Bad
569-76-2760,Connaught Place,Delhi,Basic,Female,Travel Backpack,Sports and travel,22.01,4,4.402,92.442,2019-01-29 0:00:00,18:15:00,Credit card,88.04,4.761904716,4.402,6.6,Evening,Tuesday,January,Bad
571-94-0759,Andheri,Mumbai,Prime,Female,Oreo Biscuits,Food and beverages,74.6,10,37.3,783.3,2019-01-08 0:00:00,20:55:00,Cash,746,4.761904716,37.3,9.5,Evening,Tuesday,January,Good
573-10-3877,Whitefield,Bangalore,Basic,Male,Sunscreen,Health and beauty,39.01,1,1.9505,40.9605,2019-03-12 0:00:00,16:46:00,Credit card,39.01,4.761904716,1.9505,4.7,Evening,Tuesday,March,Bad
573-58-9734,Hinjawadi,Pune,Prime,Female,Leather Wallet,Fashion accessories,30.37,3,4.5555,95.6655,2019-03-28 0:00:00,13:41:00,Ewallet,91.11,4.761904716,4.5555,5.1,Afternoon,Thursday,March,Bad
573-98-8548,Kharadi,Pune,Basic,Female,Leather Wallet,Fashion accessories,31.9,1,1.595,33.495,2019-01-05 0:00:00,12:40:00,Ewallet,31.9,4.761904716,1.595,9.1,Afternoon,Saturday,January,Bad
574-22-5561,Saket,Delhi,Prime,Female,Leather Wallet,Fashion accessories,82.63,10,41.315,867.615,2019-03-19 0:00:00,17:08:00,Ewallet,826.3,4.761904716,41.315,7.9,Evening,Tuesday,March,Good
574-31-8277,Whitefield,Bangalore,Prime,Male,Wrist Watch,Fashion accessories,33.63,1,1.6815,35.3115,2019-03-20 0:00:00,19:55:00,Cash,33.63,4.761904716,1.6815,5.6,Evening,Wednesday,March,Bad
574-57-9721,Whitefield,Bangalore,Prime,Male,Tropicana Juice,Food and beverages,43.27,2,4.327,90.867,2019-03-08 0:00:00,16:53:00,Ewallet,86.54,4.761904716,4.327,5.7,Evening,Friday,March,Bad
574-80-1489,Kharadi,Pune,Prime,Female,Coca-Cola,Food and beverages,62.85,4,12.57,263.97,2019-02-25 0:00:00,13:22:00,Ewallet,251.4,4.761904716,12.57,8.7,Afternoon,Monday,February,Bad
575-30-8091,Gachibowli,Hyderabad,Elite,Male,Cricket Bat,Sports and travel,72.5,8,29,609,2019-03-16 0:00:00,19:25:00,Ewallet,580,4.761904716,29,9.2,Evening,Saturday,March,Good
575-67-1508,Saket,Delhi,Basic,Male,Bluetooth Speaker,Electronic accessories,38.6,1,1.93,40.53,2019-01-29 0:00:00,11:26:00,Ewallet,38.6,4.761904716,1.93,6.7,Morning,Tuesday,January,Bad
576-31-4774,Gachibowli,Hyderabad,Basic,Female,Body Lotion,Health and beauty,73.41,3,11.0115,231.2415,2019-03-02 0:00:00,13:10:00,Ewallet,220.23,4.761904716,11.0115,4,Afternoon,Saturday,March,Bad
577-34-7579,Whitefield,Bangalore,Elite,Male,Tropicana Juice,Food and beverages,50.49,9,22.7205,477.1305,2019-01-10 0:00:00,17:16:00,Cash,454.41,4.761904716,22.7205,5.4,Evening,Thursday,January,Good
578-80-7669,Saket,Delhi,Elite,Male,Yoga Mat,Sports and travel,74.97,1,3.7485,78.7185,2019-03-16 0:00:00,16:58:00,Cash,74.97,4.761904716,3.7485,5.6,Evening,Saturday,March,Bad
582-52-8065,Banjara Hills,Hyderabad,Basic,Female,Handbag,Fashion accessories,54.31,9,24.4395,513.2295,2019-02-22 0:00:00,10:49:00,Cash,488.79,4.761904716,24.4395,8.9,Morning,Friday,February,Good
583-41-4548,Banjara Hills,Hyderabad,Prime,Male,Table Lamp,Home and lifestyle,16.67,7,5.8345,122.5245,2019-02-07 0:00:00,11:36:00,Ewallet,116.69,4.761904716,5.8345,7.4,Morning,Thursday,February,Bad
583-72-1480,Banjara Hills,Hyderabad,Prime,Male,USB Flash Drive,Electronic accessories,37.06,4,7.412,155.652,2019-01-31 0:00:00,16:24:00,Ewallet,148.24,4.761904716,7.412,9.7,Evening,Thursday,January,Bad
584-66-4073,Baner,Pune,Prime,Male,Baseball Cap,Fashion accessories,56.5,1,2.825,59.325,2019-03-13 0:00:00,15:45:00,Ewallet,56.5,4.761904716,2.825,9.6,Afternoon,Wednesday,March,Bad
584-86-7256,Andheri,Mumbai,Basic,Male,Cricket Bat,Sports and travel,34.56,7,12.096,254.016,2019-03-11 0:00:00,16:07:00,Credit card,241.92,4.761904716,12.096,7.3,Evening,Monday,March,Bad
585-03-5943,Powai,Mumbai,Elite,Male,Face Wash,Health and beauty,18.11,10,9.055,190.155,2019-03-13 0:00:00,11:46:00,Ewallet,181.1,4.761904716,9.055,5.9,Morning,Wednesday,March,Bad
585-11-6748,Indiranagar,Bangalore,Elite,Male,Cricket Bat,Sports and travel,96.8,3,14.52,304.92,2019-03-15 0:00:00,13:05:00,Cash,290.4,4.761904716,14.52,5.3,Afternoon,Friday,March,Bad
585-86-8361,Indiranagar,Bangalore,Basic,Female,Nescafe Coffee,Food and beverages,27.28,5,6.82,143.22,2019-02-03 0:00:00,10:31:00,Credit card,136.4,4.761904716,6.82,8.6,Morning,Sunday,February,Bad
585-90-0249,Andheri,Mumbai,Basic,Male,Mechanical Keyboard,Electronic accessories,73.26,1,3.663,76.923,2019-01-27 0:00:00,18:08:00,Ewallet,73.26,4.761904716,3.663,9.7,Evening,Sunday,January,Bad
586-25-0848,Baner,Pune,Elite,Female,Yoga Mat,Sports and travel,12.34,7,4.319,90.699,2019-03-04 0:00:00,11:19:00,Credit card,86.38,4.761904716,4.319,6.7,Morning,Monday,March,Bad
587-03-7455,Hitech City,Hyderabad,Basic,Female,Leather Wallet,Fashion accessories,97.79,7,34.2265,718.7565,2019-02-16 0:00:00,17:30:00,Ewallet,684.53,4.761904716,34.2265,4.9,Evening,Saturday,February,Good
587-73-4862,Baner,Pune,Basic,Female,Shampoo,Health and beauty,10.69,5,2.6725,56.1225,2019-03-26 0:00:00,11:07:00,Ewallet,53.45,4.761904716,2.6725,7.6,Morning,Tuesday,March,Bad
588-01-7461,Koramangala,Bangalore,Basic,Female,Lay's Chips,Food and beverages,33.98,9,15.291,321.111,2019-03-24 0:00:00,10:43:00,Cash,305.82,4.761904716,15.291,4.2,Morning,Sunday,March,Bad
588-47-8641,Powai,Mumbai,Elite,Male,Baseball Cap,Fashion accessories,56.04,10,28.02,588.42,2019-01-14 0:00:00,19:30:00,Ewallet,560.4,4.761904716,28.02,4.4,Evening,Monday,January,Good
589-02-8023,Andheri,Mumbai,Prime,Male,Oreo Biscuits,Food and beverages,83.77,2,8.377,175.917,2019-01-15 0:00:00,10:54:00,Credit card,167.54,4.761904716,8.377,7,Morning,Tuesday,January,Bad
590-83-4591,Hinjawadi,Pune,Basic,Male,Wireless Mouse,Electronic accessories,87.45,6,26.235,550.935,2019-02-17 0:00:00,14:40:00,Credit card,524.7,4.761904716,26.235,8.8,Afternoon,Sunday,February,Good
592-34-6155,Whitefield,Bangalore,Prime,Male,Coca-Cola,Food and beverages,31.77,4,6.354,133.434,2019-01-14 0:00:00,14:43:00,Ewallet,127.08,4.761904716,6.354,6.2,Afternoon,Monday,January,Bad
592-46-1692,Saket,Delhi,Prime,Female,Coca-Cola,Food and beverages,36.77,7,12.8695,270.2595,2019-01-11 0:00:00,20:10:00,Cash,257.39,4.761904716,12.8695,7.4,Evening,Friday,January,Bad
593-08-5916,Hitech City,Hyderabad,Basic,Female,Wrist Watch,Fashion accessories,15.5,1,0.775,16.275,2019-03-19 0:00:00,15:23:00,Credit card,15.5,4.761904716,0.775,7.4,Afternoon,Tuesday,March,Bad
593-14-4239,Bandra,Mumbai,Elite,Female,Bedsheet,Home and lifestyle,95.46,8,38.184,801.864,2019-03-05 0:00:00,19:40:00,Ewallet,763.68,4.761904716,38.184,4.7,Evening,Tuesday,March,Good
593-65-1552,Saket,Delhi,Basic,Female,Table Lamp,Home and lifestyle,69.81,4,13.962,293.202,2019-01-28 0:00:00,20:50:00,Credit card,279.24,4.761904716,13.962,5.9,Evening,Monday,January,Bad
593-95-4461,Powai,Mumbai,Prime,Male,Table Lamp,Home and lifestyle,74.86,1,3.743,78.603,2019-03-24 0:00:00,14:49:00,Cash,74.86,4.761904716,3.743,6.9,Afternoon,Sunday,March,Bad
594-34-4444,Andheri,Mumbai,Elite,Male,Bluetooth Speaker,Electronic accessories,97.16,1,4.858,102.018,2019-03-08 0:00:00,20:38:00,Ewallet,97.16,4.761904716,4.858,7.2,Evening,Friday,March,Bad
595-11-5460,Whitefield,Bangalore,Basic,Male,Lip Balm,Health and beauty,96.58,2,9.658,202.818,2019-03-15 0:00:00,10:12:00,Credit card,193.16,4.761904716,9.658,5.1,Morning,Friday,March,Bad
595-27-4851,Bandra,Mumbai,Basic,Female,Leather Wallet,Fashion accessories,54.28,7,18.998,398.958,2019-01-27 0:00:00,18:05:00,Ewallet,379.96,4.761904716,18.998,9.3,Evening,Sunday,January,Good
595-86-2894,Kharadi,Pune,Basic,Male,Handbag,Fashion accessories,96.98,4,19.396,407.316,2019-02-06 0:00:00,17:20:00,Ewallet,387.92,4.761904716,19.396,9.4,Evening,Wednesday,February,Good
595-94-9924,Saket,Delhi,Basic,Female,Face Wash,Health and beauty,27.73,5,6.9325,145.5825,2019-03-26 0:00:00,20:21:00,Credit card,138.65,4.761904716,6.9325,4.2,Evening,Tuesday,March,Bad
596-42-3999,Indiranagar,Bangalore,Elite,Male,Tropicana Juice,Food and beverages,18.22,7,6.377,133.917,2019-03-10 0:00:00,14:04:00,Credit card,127.54,4.761904716,6.377,6.6,Afternoon,Sunday,March,Bad
597-78-7908,Connaught Place,Delhi,Elite,Male,Handbag,Fashion accessories,90.22,3,13.533,284.193,2019-02-18 0:00:00,19:39:00,Cash,270.66,4.761904716,13.533,6.2,Evening,Monday,February,Bad
598-06-7312,Rohini,Delhi,Basic,Male,Baseball Cap,Fashion accessories,91.35,1,4.5675,95.9175,2019-02-16 0:00:00,15:42:00,Cash,91.35,4.761904716,4.5675,6.8,Afternoon,Saturday,February,Bad
